timestamp,event_type,source,target,punk_id,punk_type
1620171229,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,6649,Zombie
1620179559,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,5066,Zombie
1620305039,PunkTransfer,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,2066,Zombie
1620305143,PunkTransfer,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2066,Zombie
1620305835,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x50664ede715e131f584d3e7eaabd7818bb20a068,6649,Zombie
1620306143,PunkTransfer,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,6649,Zombie
1620306179,PunkTransfer,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,6649,Zombie
1620306342,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x50664ede715e131f584d3e7eaabd7818bb20a068,2066,Zombie
1620362756,PunkTransfer,0x701f373df763308d96d8537822e8f9b2bae4e847,0xf3cad40f7f7b43ae2a4226a8c53420569458710c,6297,Zombie
1620542151,PunkTransfer,0x0cea5bd314d5f476f8b1613af143a922844c4ca6,0x9ad613e2f47d9babceff0441836ee2afcf05c472,8909,Zombie
1620954608,PunkTransfer,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,0x8659044ea27ad1b91502bfe360075267148928ca,6784,Zombie
1621228695,PunkTransfer,0x97b052c9a4e8705c067ce0c197833bbd496f2612,0xc43473fa66237e9af3b2d886ee1205b81b14b2c8,4513,Zombie
1621315052,PunkBought,0xcf74e42266de87aa1a3dfe1e1c5f46db0ac752b2,0x43fb99c5bc88c9cfe4d67abdae0fb0a152899702,1190,Zombie
1621324464,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x1008b08f8bbf1cd933dd3948c94bd238092d189b,2424,Zombie
1621865020,PunkBought,0x1008b08f8bbf1cd933dd3948c94bd238092d189b,0xd6a984153acb6c9e2d788f08c2465a1358bb89a7,2424,Zombie
1624990821,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,7121,Zombie
1625164826,PunkBought,0xf36972bbff0bb63dbc8f2c8a93625647b32e024b,0x6ec30fd91a504aad948839b985c7263888b2ad68,1119,Zombie
1625341057,PunkTransfer,0x89cbb15c7ab08a39328b0e3ddf8cffa8d7c50899,0x13c59c501f8557fb44724df06a85ccaeefc90374,7121,Zombie
1625426414,PunkBought,0x6611fe71c233e4e7510b2795c242c9a57790b376,0xd4b5d09a7f72ac7ebc1853fd2663bdd23c059b02,1886,Zombie
1625525377,PunkBought,0xf3cad40f7f7b43ae2a4226a8c53420569458710c,0xa15a5fd5a3f99d52b5741476572dff8d5c96580c,6297,Zombie
1626118315,PunkTransfer,0xa15a5fd5a3f99d52b5741476572dff8d5c96580c,0x93321b43d594aff66481261091b989afe4d8cb9f,6297,Zombie
1626390940,PunkTransfer,0xd4b5d09a7f72ac7ebc1853fd2663bdd23c059b02,0xc2d1c329655e75f02ef885b2a686773c7b2ce1d3,1886,Zombie
1626678460,PunkTransfer,0x279679e6b44ec547c6e0466e5efd7d47ef3a400f,0xe5fa914955e59529f041c8182378ec8f17b32516,9997,Zombie
1626935197,PunkTransfer,0x03911fecabd6b4809c88e2e6eb856ec932b2ee3e,0x8e7644918b3e280fb3b599ca381a4efcb7ade201,1374,Zombie
1627592693,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,2329,Zombie
1627592721,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,6649,Zombie
1627593625,PunkBought,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,0x3b93cbfb99560ab275827d502c49d57a0e5ec5ce,2329,Zombie
1627594880,PunkBought,0x8f217d5cccd08fd9dce24d6d42aba2bb4ff4785b,0xe1d29d0a39962a9a8d2a297ebe82e166f8b8ec18,6649,Zombie
1627599614,PunkTransfer,0x50664ede715e131f584d3e7eaabd7818bb20a068,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,2066,Zombie
1627599681,PunkTransfer,0x1dcbc9fb10297917581ba3727c9888b0a53c69b7,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2066,Zombie
